power_dBm,sinad_mean_dB,sinad_std_dB,keithley_sinad_mean_dB,keithley_sinad_std_dB,keithley_freq_mean_Hz,keithley_freq_std_Hz
-106.4,26.209735175642564,0.6099697570850882,25.470935718750003,0.9455980859227039,1000.0087874999999,0.08011147994357407
-105.8,26.52467742391563,1.6971584599069571,25.90272842421875,1.036301168686712,1000.00804921875,0.07507147843482231
-105.2,27.063672376910084,0.47694770290274957,26.43052989375,0.8479068866662111,999.9988734374999,0.06659458790460399
-104.6,27.45470453098809,0.3870643314522498,26.87367668984375,0.7279707026641071,1000.00316484375,0.06298974444036755
-104.0,27.8409304007152,0.3309070604236861,27.300190863281248,0.6963447335071307,1000.0055445312499,0.061437314100167555
-103.4,28.091519972222446,0.3039543594368348,27.494872094531253,0.6455467062442442,1000.0088531250001,0.0498987019769416
-102.8,28.274665159307133,0.23797579016871018,27.85527962578125,0.5129052325459202,1000.0098250000001,0.04211533642866984
-102.2,28.427540955295132,0.23756115772089795,28.07439421015625,0.46119943118033374,1000.0153171874999,0.04124377814701062
-101.6,28.49458957810519,0.21335625500580113,28.21758658515625,0.40827751154395353,1000.014878125,0.038807576051388896
-101.0,28.61642710554199,0.17591470073576146,28.25739754609375,0.3908668583271123,1000.01151015625,0.0349000779902522
-100.4,28.62188934928168,0.17823436609569013,28.382907391406253,0.3544936140204384,1000.0074945312499,0.037027414481948365
-99.8,28.67334272319055,0.17505684996172516,28.472108912499998,0.29928060286028996,1000.0111281249999,0.03055278715165849
-99.2,28.65801973657242,0.14827252165709467,28.494146567187503,0.29047684943963475,1000.0072882812499,0.029447263829529793
-98.6,28.660964573728997,0.12807500719301182,28.429810306249998,0.2946635152450591,1000.00337109375,0.025619713333751012
-98.0,28.5936063678227,0.1330561469608417,28.3997804359375,0.2315827323801177,1000.011178125,0.024592932602363983
-97.4,28.567637770448066,0.1124540819135172,28.38399013515625,0.19989185949437616,1000.0083601562499,0.021449789989659733
-96.8,28.509331423754702,0.10496864137628936,28.3352736609375,0.1983499000451941,1000.006790625,0.02233848779817378
-96.2,28.441815250309446,0.09836977333775535,28.320725840625,0.15663122313343336,1000.00907421875,0.0201663637265571
-95.6,28.31262917764028,1.1790286845320608,28.265077234375,0.17289603800367578,1000.01143046875,0.018357345083923584
-95.0,28.334607121356882,0.08703891380448213,28.24965385859375,0.14890267164398668,1000.0109992187499,0.016660223475829513
